# 闸门文件登记簿(#647;`#844` 起第 1 列为**精确条数**,不再是留余量的下界)。
# 每行五列,TAB 分隔:<条数> <工作目录> <测试文件> <delegates_to> <这道闸保证什么>
#
# 「闸门文件」的定义:一个测试文件,**删掉它就会移除某条具体保证**,而不只是减少覆盖率。
# 操作性判据:它断言的是**自己模块之外**的东西 —— 仓库源码文本、vendored/生成的 fixture、
# 上游文件、或一份钉住的清单/登记簿 —— 于是没有别的测试会因为它消失而变红。
#
# ── delegates_to:**默认拒**,不许留空 ────────────────────────────────────────
# 很多源码棘轮会在抬头写明「主判据不在本文件,由 X 执行」。那么删掉 X,保证就没了,而棘轮只
# 守住「源码里有那段文字」—— 按本仓自己的定义,那就是**假闸门**。
# 所以:凡本文件把主判据委派给别的测试文件,必须在这一列列出(逗号分隔,仓库相对路径),
# 且**被委派的文件必须也在本登记簿里**。没有委派就显式写 `-`。留空 = 红。
#
# 为什么不靠自动解析抬头来发现委派:自然语言的说法太多(「真实判据见」「行为层闸门在」
# 「THE PRIMARY JUDGEMENT IS NOT IN THIS FILE」「移至」「由 X 断言」…),按措辞枚举与当初
# 「按文件名枚举」是同一种缺陷 —— 说法不合的就隐形。因此**权威是这一列**(人显式声明,默认拒);
# 抬头扫描只作为**发现用的绊线**:凡在闸门文件正文里出现的其它测试文件,必须已登记、
# 或在 NOT_GATES、或在 REFERENCED_BUT_UNREGISTERED 里写明理由。三者皆无 = 红。
#
# ── 为什么需要**两层**下界(别再只做一层)────────────────────────────────────
#   · 整包地板(workflow 的 `bun test (ui-mac)` 等)抓**灾难性丢失**:加载失败、成片删除、
#     runner 配错。它抓不到「少了一个文件」——实测:
#       ui-mac 删掉 stream-read-hygiene.test.ts → 3077 条 ≥ 地板 3000 → **全绿**
#       ext    删掉 prompt-rebrand.test.ts      →  106 条 ≥ 地板  100 → **全绿**
#   · 本登记簿抓**单点消失**:每个闸门文件单独点名、单独判**精确条数**。
#   两层缺一不可 ——「只上地板」这个错误本仓已经犯过两次(ui-mac 一次、ext 一次)。
#
# ── 第 1 列语义(`#844`)────────────────────────────────────────────────────────
# `N` = 精确条数(默认):实际 pass 必须**恰好等于** N。少 = 有用例被删;多 = 新增未登记
# (未登记的用例可以被静默删掉 —— 旧的 ~20% 余量政策让 35/87 条、合计 131 条用例处于
# 该状态,含两条 guarantee 明写「不留余量」的,#844 实测)。改动闸门文件后跑
#   bash scripts/assert-gate-files.sh --update
# 从实测自动写回本列,让评审读 TSV 的 diff。
# `>=N` = 具名例外(下界语义),仅限条数真的会随**环境**变化的行;guarantee 列必须含
# 完整且理由有非空白字符的 `[例外:<理由>]`,否则判红。登记值(含例外)必须 > 0。当前**零范围例外**
# (#844 勘破实测,两条独立测量轴一致;条数逐 commit 确定)。
#
# ── 平台条件闸(`#1153`)──────────────────────────────────────────────────────
# guarantee 列含**逐字** `[平台:darwin]`(或 `[平台:linux]`,至多一个,词表 = process.platform
# 取值)= 该行只在那个平台上适用。语义三档,谁都不豁免:
#   · 适用平台:照常精确条数(与普通行无异,--update 也照常测量写回);
#   · 不适用平台:**仍然真跑该文件**,要求它**自报 0 条**(实测 bun 1.3.14 对整文件
#     describe.skip 打 `0 pass … Ran N tests across 1 file` 且 exit 0)——「不适用」由
#     登记标注 × 文件自报**两者一致**派生,不是人手标签说了算:该跑的文件被误标 ⇒ 它在本
#     平台跑出 >0 条 ⇒ 当场红;文件被删 ⇒ 匹配 0 个文件 ⇒ 当场红;
#   · 存在不适用行的一跑,整体退出码是 2(门绿但那几行的保证本次未被验证),消费方
#     (alpha-check [6/10] / alpha-ci 的 assert gate files 步)记「未验证」不拦 —— 恒红只会
#     训练下一个人把 darwin-only 判据摘出登记簿,那正是 #1153 的病根。
# 平台条件行不得与 `>=N` 例外叠加;标注写歪(平台词不在词表/一行多个)当场红,不静默退化。
# 为什么需要这一档:REQ-138 的真 sandbox-exec 语料(escape / setid-exec)只在 darwin 存在,
# 精确条数在 linux 上量到 0 恒红 ⇒ 此前只能不登记 ⇒ 整文件可被静默删掉(上文「整包地板
# 抓不到单个文件消失」正是为它写的)。
#
# 新增闸门文件忘了登记 → packages/ui-mac/src/main/gate-file-registry.test.ts 判红。
#
# count	workdir	path	delegates_to	guarantee

# ── contracts-consumer ────────────────────────────────────────────────────────
1	packages/ui-mac	src/main/req053-spawn-rotation.test.ts	-	REQ-053 AC4 `#966` 生产接线闸(子进程宿主):`spawnLocalServer` 必须在 fork **之前**把超过 25MiB 的引擎日志归档掉。判据不是源码文本而是**真实文件系统在 fork 被调用那一刻的状态** —— 注入的 fork 桩当场 statSync 两个 serverLogRoots() 根:超阈值格断 ENOENT + 归档 inode 与原文件相同(rename 不是复制/截断)+ 头尾 marker 逐字节还在;归档保留格断**具名文件名集合**(最新 3 个,不是只数个数 —— 「保留最旧 3 个」能满足 length===3)且邻居 user-notes.txt / opencode.log.bak 不受伤;阴性对照格断未超阈值时活跃日志 inode 不变、零新归档(杀「无条件每次 spawn 都轮转」)。本文件直接执行判据并把子进程条数(3 pass / 0 fail / Ran 3 tests across 1 file)钉死,故 delegates_to = '-'。删掉它:`server.ts` 的 rotateServerLogs 可以被挪到 fork 之后或整行删掉而无人变红(旧的源码下标断言已随本票退役),整包地板抓不到少一个文件。下界=实际条数 1,不留余量
1	packages/ui-mac	src/main/req053-spawn-throat-latch.test.ts	-	REQ-053 `#982` 咽喉运行期闩(子进程宿主):`spawnLocalServer` 在未 credit 悬空 sweep 时必须 fail-closed 拒 fork(零 fork 调用);credit 后可 fork 一次,再 spawn 无新 credit 再次拒绝。主判据在 test-component/req053-spawn-throat-latch.cases.ts(2 pass);本文件钉死条数。删掉它:可把 consumeDanglingSweepCredit 从 server.ts 删掉而无人变红。下界=实际条数 1,不留余量
3	packages/ui-mac	src/main/dangling-sweep-latch.test.ts	-	REQ-053 `#982` latch 纯核:无 credit 则 consume 抛;credit→consume 清 credit;一 credit 一 spawn。删掉它:latch 可被改成恒 true 而咽喉宿主测仍绿(宿主只证 server 接线)。下界=实际条数 3,不留余量
1	packages/ui-mac	src/main/req053-clear-wiring.test.ts	-	REQ-053 AC1 `#966` 生产接线闸(子进程宿主):真 `createDataClearAction().clearData()` 的两级清除都必须在 executeClear **之后**、`logout()` / `app.exit(0)` **之前**剥掉 alpha 自有的悬空引用。断言点取在生产 logout 与 app.exit **被调用的那一刻**的快照,一条同时钉死三件事(sweep 存在 / 排在删除之后 / 排在 logout·exit 之前);另带「删过头」方向的阴性对照(npm 包名条目、目标仍在的活 {file:}、落在四守卫根之外的 user-foreign 绝对路径、注释、mcp 叶本身、XDG 用户配置的 inode+mtime)、锁 busy 格(I4:去掉 withConfigWriteLock 裸写即红)、以及终确认对话框**真发出去的那串字**(源码文本断言换成用户会读到的值)。本文件直接执行判据并把子进程条数(5 pass / 0 fail / Ran 5 tests across 1 file)钉死,故 delegates_to = '-'。删掉它:data 级 sweep 可以被挪到 app.exit 之后而整仓无人变红(事故原形正是这条用户路径)。下界=实际条数 1,不留余量
6	packages/ui-mac	src/main/package-admission.parity.test.ts	-	REQ-128 #705 重构 parity 闸:skill/agent/MCP 单装交给事务引擎的计划、账本模板、hook 面、populate 产物、precondition 判决,以及每种 item 形状上的 probe 判决,全部冻结在抽取前(origin/alpha@59211fe8)的实测值;另证 config-only 计划的 probe 调用数为 0(MCP 新增的 probe 是可证的 no-op)与 router 判决等价于 #705 之前的手写组合。下界=实际条数 6,不留余量
17	packages/ui-mac	src/main/package-admission.test.ts	-	REQ-128 admission 负向行为闸：生产 coordinator 以 decoded Catalog identity 关联任意契约 namespace,不重解 packageId；intent/scope/grants/binding、authorization 四组 binding/完整 capability、同 capability payload TOCTOU、prepared secret 清理、手写 MCP leaf 收养拒绝；premature secret/cancel/undeclared/tamper/stale/replay 均断言零未授权副作用；#712 泄漏扫描闸(成功+失败两条路径跑完后扫事务根每个文件+引擎日志+IPC 结果:明文/明文摘要零出现,密钥 store 绝对路径**只**在 live config 出现,journal 只带类型化身份)。下界=实际条数 17,不留余量
54	packages/ui-mac	src/main/package-alpha-connection.test.ts	-	`#704` Alpha Connection:**钉住生产 handler allowlist 的精确键集**(本 build 为空集,任何新增 handler 必须是被读过的 diff)+ 查表只认精确 key(前缀/命名空间/原型键一律不借用权威,`#737` 纪律);未知 handler 在任何 handler / auth / browser / store 交互前 update-required(**不是**在任何外部交互前 —— 声明藏在组件 payload 里,查表时那次 payload fetch 已经发出,故 payload fetch 次数钉死为**恰好 1**:查表前多一次或挪到查表后都变红);handler 返回值严格解码(凭证形状的真实反例被拒,不是退化空对象);attempt stale/cancel/error/reuse-conflict 零写盘;required 未就绪时 transaction 调用数为 0、optional 未就绪落 connectionUnavailable 且**覆盖** prior=enabled 的启用策略;**store 独立性守卫**(落在事务根内即拒 —— 卸载会把它抹掉)与共享边界(释放绑定不删记录、不调 disconnect)。`#809` 追加 managed plugin 的 connection 前置空集具名用例(此行 prose 曾写 55 而登记列是 54 —— 两处手工数字必然漂移,#844 起条数只看登记列)
29	packages/ui-mac	src/main/ext-import-validate.test.ts	-	REQ-128 host extension name 单点谓词的 64 正边界/65 负边界,并经真实 skill/agent import parser 证明路径/隐藏名不能进入落盘名(此行曾在登记 23 时实测漂到 29 —— 「不留余量」声明无机械执行的实证,#844)
18	packages/ui-mac	src/main/remote-catalog.test.ts	-	#702 受托:package 消费必须挂在**生产**刷新链上 —— 驱动真的 refreshRemoteCatalog,断言已签快照里的 package 被评估并投影 safe view。摘掉 remote-catalog.ts 的 evaluateRemoteCatalogPackages 接线即红(已反向验证)。
46	packages/ui-mac	src/main/catalog-channels.test.ts	-	受托:签名 Catalog package prelude 消费门在 coherent-set 落盘前拒新候选并回健康 LKG，历史坏 LKG 同样不采信；并保留既有 R1–R14 信任链行为门；另含 ac#1132 AC2 域名单源棘轮(CHANNEL_BASE_URL 新域声明逐字 + 两个 sync 脚本无第二个硬编码 base,变异实验三向验证会红)
8	packages/ui-mac	src/shared/host-extension-package-contract/host-extension-package-artifact.test.ts	-	#694 HostExtensionPackageV1 发布路径、registry/schema 闭包、逐文件 SHA 与 aggregate SHA 漂移即红；`#827` 信封 schema 两个 maxItems 派生自 registry maxComponents。下界=实际条数 8,不留余量
91	packages/ui-mac	src/shared/host-extension-package-contract/package-envelope-v1.test.ts	-	#694 HostExtensionPackageV1 header/payload 严格解码、support 失败带 presentation/header 失败不带、fail-closed 顺序与 payload 语义检查变异即红；REQ-128 agent blocked/malicious 负向语料；`#828` skill 载荷文件清单组(多文件/单文件/64 过 65 拒且拒因是条数而非节点界/恰好一条 SKILL.md/重复路径/总预算/0 字节条目必须被接受/条目形状/agent 与 skill 交叉负向)；`#827` 组件数上界组(+1 拒因恰好一条、哨兵挪界证明生产读 registry)。下界=实际条数 90,不留余量 —— 此前留的是 74 而实测 87,意味着新加的 7 条闸整段删掉仍能过闸;`#840` 增 command 载荷窄面组(五键/variant 拒/inline template 拒)后 90→91
2	packages/ui-mac	src/shared/host-extension-package-contract/catalog-package-legacy-compat.test.ts	-	#694 Catalog 浅壳读端兼容:新增 packages 同级键仍可读、空 entries 仍拒绝
18	packages/ui-mac	src/shared/package-secret-prerequisite.test.ts	packages/ui-mac/src/main/ext-write-channels.test.ts	#696 secret prerequisite:host profile 派生、renderer 篡改无效、cancel/replacement/uninstall/missing/stale fail-closed、既有 secret store 与 main authenticated engine reload、全链零真值回显;`#809` 追加 managed plugin 密钥前置空集的具名用例 + payload 塞 requiredSecrets 解码期即拒(此行 prose 曾写 20 而登记列是 18、实测 18 —— #844 起条数只看登记列)
11	packages/ui-mac	src/main/ext-write-channels.test.ts	-	#696 零真值回显的**行为判据**:起子进程跑 test-component/ext-install-catalog-result.cases.ts,对真 ext-install-catalog IPC 用 canary 密钥装两次,分别覆盖 enabled 与 installedDisabled 两条返回分支,断言返回键属于白名单且序列化结果不含 canary(子进程用例数以 /\b2 pass\b/ 词边界钉死)。删掉本文件 = 该保证消失,源码文本扫描挡不住。
59	packages/ui-mac	src/main/ext-receipt-v2.test.ts	-	受托:REQ-100 账本 decoder 强度 + 派生锁步(gen-skill-paths 的主判据);`#773` 追加:V3 三条只读路径(图/claim/计划期状态)对同一本坏账本给出同一个诊断 —— 图或 claim 任一条改回 `parseLedger(...).parsed.X` 的静默 `[]` 即红(空账本仍须 ok:true,防「永远失败」也能全绿)
30	packages/ui-mac	src/main/sidecar-env.test.ts	-	受托:sidecar env 白名单真实判据(websearch-copies 的 env 半场)
13	packages/ui-mac	src/main/alpha-config-injection.test.ts	packages/ui-mac/src/main/sidecar-ready-message.test.ts,packages/ui-mac/src/main/alpha-models.test.ts	受托:配置注入真实判据(websearch-copies 的注入半场);「失败值真的上车」与单件 model 组装再委派;#857 钉住治理启用时从既有 provider 投影机械生成最小 upstream base、缺少用户文件 provider 投影时不放 early marker、关闭治理时保留 operator 的 OPENCODE_MODELS_PATH escape hatch
4	packages/ui-mac	src/main/sidecar-ready-message.test.ts	-	受托:buildReadyMessage 运行时闸 —— 纯文本锚曾被变异实证绕过,值上车的判据在这里#881:prewarm 的 outcome/耗时/status **成功路径也必须带**(只在失败时带 ⇒ 打包全绿那次反而无从归因),无 status 的结局不得凭空长出一个;两支夹具三值互异 ⇒ 写死常量至少在一支上红。
22	packages/ui-mac	src/main/alpha-models.test.ts	-	受托:单件 buildAlphaModelConfig 锁(密钥只以 {file:} ref 进 content,明文永不进)
3	packages/ui-mac	src/main/req128-capability-matrix.test.ts	packages/alpha-contracts-consumer/src/extension-package-artifact.test.ts,packages/ui-mac/src/shared/host-extension-package-contract/host-extension-package-artifact.test.ts,packages/ui-mac/src/shared/host-extension-package-contract/catalog-package-legacy-compat.test.ts,packages/ui-mac/src/shared/host-extension-package-contract/package-envelope-v1.test.ts,packages/ui-mac/src/main/package-installability.test.ts,packages/ui-mac/src/main/package-installability.wiring.test.ts,packages/ui-mac/src/main/remote-catalog.test.ts,packages/ui-mac/src/main/catalog-channels.test.ts,packages/ui-mac/src/shared/package-secret-prerequisite.test.ts,packages/ui-mac/src/main/ext-write-channels.test.ts,packages/ui-mac/src/main/package-admission.wiring.test.ts,packages/ui-mac/src/main/package-admission.test.ts,packages/ui-mac/src/renderer/extensions/ext-package-detail-wiring.test.ts,packages/ui-mac/src/renderer/extensions/ext-package-presentation.test.ts	REQ-128 Phase 1 机器可读 capability matrix 自闸:七面非空、evidence 闸门在册、测试名为真实 test/test.each 声明；显式钉住 owner cut 与真实随包 package 形状钉一格(ac#1132 前提翻转,原 alpha-web#108 deferred 钉随之撤换;#737 known-defect 钉已随 1b808f23 修复撤除)。下界=实际条数 3,不留余量
25	packages/ui-mac	src/main/claude-plugin-corpus-census.test.ts	-	`#826` + `#848`:真实 Claude 插件语料的 .mcp.json 与 plugin-level agents/**/*.md 逐字字节锁(22 份 MCP 与 43 份 agent 的路径+逐文件 sha256 聚合各自等于独立真实语料轴)+ 组件规模口径锁。agent 半场另钉 43 份/169124 字节/零占位,并以生产 agentMdToEntry 独立复算 9/43 通过、34 拒绝(tools 23 / effort 7 / 块式 frontmatter 4);G6 把逐字 292 / 占位 596 与完整扩展名分布写死。删掉它:生成器退回 size/mode 会把 agent 解析结论变成假的零。下界=实际条数 25,不留余量
5	packages/ui-mac	src/renderer/alpha-ui/upstream-anchors.test.ts	-	REQ-012 上游 DOM 锚点契约:上游 sync 删/改名即红
12	packages/ui-mac	src/renderer/alpha-ui/surface-seam-contract.test.ts	-	ADR-027 typed surface seam 存活:re-freeze 丢 seam 即红
6	packages/ui-mac	src/renderer/alpha-ui/contrast-ratchet.test.ts	-	C21 AC4 对比度棘轮:改回 AA 以下即红
16	packages/ui-mac	src/renderer/alpha-ui/takeover-adapter-coexistence.test.ts	packages/ui-mac/src/renderer/alpha-ui/session-workspace/permission-single-surface.test.ts,packages/ui-mac/src/renderer/alpha-ui/session-workspace/session-second-send.test.ts	REQ-125 遗留 DOM 接管件零引用棘轮 + #652 单一代次棘轮 + #1008 提问卡 v1 提交棘轮(行为层闸委派)
1	packages/ui-mac	src/renderer/alpha-ui/session-workspace/session-second-send.test.ts	-	#652 受托:同一会话连发三条,生产 composer+timeline 真挂载,断言渲染出的回复(源码棘轮的行为判据)
9	packages/ui-mac	src/renderer/alpha-ui/session-timeline/cards/cards-contract.test.ts	packages/ui-mac/src/renderer/alpha-ui/session-timeline/cards/tool-card-provenance-gates.test.ts	REQ-125 C6 cards 静态棘轮(内容引擎/外链形态 + #865 fallback 中性态 + #879 T7 静态半场:cards 模块 import 面零 permission/billing/policy 通道);#934 Minor-2:T7 是源码文本断言,行为半场委派给 provenance gates(delegates_to 按登记簿规则补齐)
41	packages/ui-mac	src/renderer/alpha-ui/session-timeline/cards/tool-card-provenance-gates.test.ts	packages/ui-mac/src/renderer/alpha-ui/session-timeline/session-timeline.test.ts	#879 工具卡 provenance 反例门(基线 §7 T1/T2/T5/T6/T7 + 审计终轮 R-final 两组):T1 撞名不借卡(plugin/MCP 名为 bash/read/websearch 仍 metadata-only,分派只认 #878 identity 快照)、T2 identity 缺失/非法/第三方 generic 严格 metadata-only(input/output/error 不进投影)、T5 URL 删 userinfo/query/fragment + header 默认全丢、T6 路径 sentinel/自由文本/错误/输出/diff 脱敏且失败即隐藏整字段(AC5 无 raw 回退)、T7 标题/翻译/annotation 不进入分派输入且投影零副作用、R-final1 redactor 对 hex/关键词密集/64k 单行三种对抗形状经生产投影合计 <2000ms(量词退回无界实测 278s 必红)、R-final2 产物链接行只认 (mcp,cloud) identity(plugin 命名空间 cloud / sanitize 撞前缀 MCP 键 / 无快照历史行同 payload 零链接,退回别名前缀判定实测必红)、#587 四组:AC1 Cloud 规则表 8/8 语义中文标题+关键目标(远端名今日权威=alpha-platform mcp-tool-registry.ts 的 5 个,cloud_schedule_* 三条仅为 2026-07-31 前历史行回放保留,2026-07-22 匿名 tools/list 探针已被 REQ-130 鉴权前置作废;经生产 zh 字典解析;authority 缺席同名同 origin 必降级,规则删一条即红)、AC2 隐藏理由确定分支(no-snapshot/no-rule,matched 无理由)、R-final 媒体行分派闸(第三方 MCP/快照缺失携同形附件经生产 projectTimelineRows 零 media 行,builtin 正向对照杀空断言;摘掉 timeline-model 的 metadataOnly 闸实测 3 红)、T8 模型半场(technical-id/canonical 只进 toolDevDetailsOf,主标题/目标拿不到;开发者详情限长+被动净化;DOM 半场在 session-timeline.cases.ts)、#934 四组:时间线隐藏是第一方特权(plugin/MCP/无快照的 todowrite 与 running question 经生产 projectTimelineRows 必出工具行,builtin identity 才隐藏;退回 part.tool 判定实测必红)、「已探索」折叠组归属按 identity(冒名 read 与真 read 相邻不成组,builtin 对照照常折叠)、Minor-1 查表键钉 identity.name(别名不等于身份的 builtin/builtin-v2 仍命中专用卡,.get(part.tool) 即红)、Minor-3 AC5 确定标记补齐(contextRow targetHidden / grep include detailHidden / task agentHidden / bash 说明 hidden,脱敏失败不再静默丢字段,正对照杀恒标记)
10	packages/ui-mac	src/renderer/alpha-ui/cloud-run-core.test.ts	-	#934 退出条件④「冒名 cloud_* 不会被 run-watcher 当成云任务」的**唯一**判据:/global/event firehose 的命中准入 = 持久化 identity (mcp,"cloud")(与时间线产物行同一枚铸币,见 cloud-facade-identity.ts),而不是第三方完全控制的 `cloud_` 别名前缀;含 fail-closed 两格(快照缺失的历史行 / identity 形状非法)与一条正向对照(facade identity 下别名叫 cloud_cloud_status 也照样命中,杀「一律不命中」的错误实现)。删掉这两条用例(或整文件)之后,把 extractCloudRunHit 的准入退回 part.tool.startsWith("cloud_") **没有任何东西变红**,而 ui-mac 整包 4031→4029 远高于地板 3000 ⇒ 一个 plugin 命名空间 `cloud`(工具 id cloud_x,上游 tool/registry.ts:195 以 bare id 注册,与 builtin 无别名冲突故 ToolAliasLedger 不拦)吐一段 {"job_id":…,"status":"completed"} 就能重新驱动 window.api.cloud.saveRun 与 toast。#934 的四处别名判定里,这是第三方今天**真正够得着**的那一处(另三处由 ToolAliasLedger 的别名冲突检测挡在前面,属纵深防御)。条数为精确值(#844),多一条少一条都红。
5	packages/ui-mac	src/renderer/alpha-ui/permission-mount-ratchet.test.ts	packages/ui-mac/src/renderer/alpha-ui/session-workspace/permission-single-surface.test.ts,packages/ui-mac/src/renderer/alpha-ui/permission-dual-channel.test.ts	permission 挂载面棘轮 + 决定提交入口白名单(#668 起白名单含一个 v1 入口;运行时行为闸委派)
2	packages/ui-mac	src/renderer/alpha-ui/session-workspace/permission-single-surface.test.ts	-	受托:单一审批面的**运行时**行为闸(两个棘轮的主判据)
12	packages/ui-mac	src/renderer/alpha-ui/permission-dual-channel.test.ts	-	受托:#668 双通道审批的端到端行为闸 —— v1 `permission.asked` 真的弹出审批面、真能批准/拒绝(断言真实发出的请求落在哪条通道),且 v2 读写两侧无回归;`#561` 追加判据域闸:被 solid store 观察过(原始对象上多一个非枚举 $PROXY 符号键)的合法 v2 请求,经生产 createPermissionSurfaceMount 仍须呈现并真的发出 once —— 把 exactFactRecord 换回 Reflect.ownKeys 即红(实测),它守的是「静默自动拒绝」这一类无提示失败
7	packages/ui-mac	src/renderer/alpha-ui/permission-auto-approve-switch.test.ts	-	#668:`permissions.autoApprove` 不是死开关 —— 关(默认)时任何 autoAccept 配置都不自动放行(生产判定权威全矩阵)
6	packages/ui-mac	src/renderer/alpha-ui/settings-surface-ratchet.test.ts	-	settings surface 清单棘轮(对 FRONTEND_SURFACE_MANIFEST)
2	packages/ui-mac	src/renderer/alpha-ui/reduced-motion-ratchet.test.ts	-	reduced-motion 棘轮:新动效必须尊重降级偏好
10	packages/ui-mac	src/renderer/alpha-ui/alpha-session-search.test.ts	-	REQ-126 CODE-F:真实壳里 command.palette 确实被注册且侧栏按钮真能触发,跳转 href 带结果来源 server 身份
12	packages/ui-mac	src/renderer/sidebar/start-draft.test.ts	-	REQ-126 AC1/AC4/AC5:新对话与冷启动落地都不再经上游 legacy admission 路由。挂真实 AppInterface + 生产 AlphaSidebar,点真实「新对话」,以 MutationObserver + 每轮采样断言「出现 data-alpha-new-session 之前,上游左栏与 alpha 会话工作区一次都没挂过」;首条用例是控制组(直接进 /<dir>/session 断言两者确实会出现),没有它后面全是空绿。另含同源 fail-closed(WSL / loopback http 隧道)与两处等待的 barrier 用例。下界 = 实际条数 12,不留余量:留余量则删一格仍能过
22	packages/ui-mac	src/renderer/sidebar/shell-commands.test.ts	-	REQ-126 AC7:真实壳(生产 AlphaSidebar+AlphaSettings+AlphaSessionSearch+AutomationPanel)里点**处置表所列的那些入口**,断言可观察结果(设置面 DOM / 目录选择被调 / 真实路由变化);退休入口断言 DOM 不存在且容器仍在;设置页快捷键表断言不含退休 id 且每条都真注册;桌面菜单发布面逐条要求真注册。#925 增四条:多 server 壳(active≠projects,三个用例的 projects key 互异)下侧栏点击/锚点/「打开项目」/draft 晋升(上游生产 promoteDraft 真跑)/自动化「回跳会话」全部落在真正持有会话的 server 上,且 legacy 形状的会话导航清零 —— 删掉它们,legacy 反推(按完成时 active server 猜)复活时无物变红。#933 增七条:①多机壳里存量 legacy 会话 URL 无 tab 线索 → 真实 router 回家、canonical 落点零条(反推兜底默认拒绝,改回按 active 猜当场红);②唯一 tab 在别台 → 仍放行到那台的 canonical;②b 单机壳(默认安装)零 tab 线索 → 放行到那唯一一台的 canonical(R1 Minor 1,删掉单机放行分支当场红;与①的多机拒绝互为两半);③④侧栏 route() 身份闸:别台 server 的同 id canonical 路由不高亮/不抹未读点,store 自己的 server 照常高亮并推进已读(两用例 key 互异);⑤⑥真 SSE 事件驱动生产 notification context,OS 通知 href 钉在事件来源 server 的 canonical 路由(两用例 key 互异且都≠active)。未覆盖的见 docs/architecture/upstream-integration.md「Known not covered」。下界=实际条数
1	packages/ui-mac	src/main/desktop-menu-publication.test.ts	-	REQ-126 AC7:起子进程跑 test-component/desktop-menu-publication.cases.ts(mock electron 跑真 createMenu,把真原生菜单**整个**点一遍,发出的命令 id 集必须恰好等于发布面 shared/desktop-menu-policy)。本文件直接执行判据并钉住子进程用例条数下界 12(11 条发布面 + REQ-139/#1178 的 App 菜单 about/hide/quit 显示名 1 条),故 delegates_to = '-'
1	packages/ui-mac	src/renderer/sidebar/overlay-close.test.ts	-	REQ-126 AC2 覆盖层随导航关闭:挂真实覆盖层宿主 × 真实侧栏点击的参数化矩阵(含「点当前正在看的那个会话」这条 URL 不变的路径)。判据在 test-component/overlay-close.cases.ts,由本文件起子进程**直接执行**并钉住条数下界 —— 不是委派,故 delegates_to = '-'
19	packages/ui-mac	src/shared/platform-pricing-authority-ratchet.test.ts	packages/ui-mac/src/renderer/alpha-ui/model-picker-core.test.ts,packages/ui-mac/src/renderer/alpha-ui/model-default-core.test.ts,packages/ui-mac/src/renderer/alpha-ui/alpha-composer-model.component.test.ts	#679/ADR-039 平台计价权威**源码**棘轮 —— 抬头自陈主判据不在本文件(它只守住「被删掉的本地档位轴没在目录面重新长出来」),故三个行为级受托方必须在册。含扫描器自测:正则写错的棘轮会报零违例、看起来和通过一模一样。下界=实际条数 19,不留余量
19	packages/ui-mac	src/renderer/alpha-ui/model-picker-core.test.ts	-	受托:picker 行投影与**计价二态**的真实判据 —— 平台行要么两个平台原值倍数、要么明说不可用(文案里零数字零档位词),BYOK/自定义节点两态都不给;operational reason 非空时二态仍成立
36	packages/ui-mac	src/renderer/alpha-ui/model-default-core.test.ts	-	受托:默认模型解析链**看不见价格也看不见顺序**的真实判据 —— 只认 catalog.defaultPlatformModel;声明缺席/被 edition 筛掉即不默认平台模型,绝不挑最便宜或第一个
